Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
37632,Spectrogram 1,1,305304,305307,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1704,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9877,,,,,
37633,Spectrogram 1,1,305307,305310,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1707,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.991,,,,,
37634,Spectrogram 1,1,305313,305316,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1713,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.1111,,,,,
37635,Spectrogram 1,1,305331,305334,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1731,2MA08068_20250605_054000.wav,3,Sora,sora,0.1103,,,,,
37636,Spectrogram 1,1,305334,305337,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1734,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.1204,,,,,
37637,Spectrogram 1,1,305340,305343,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1740,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8786,,,,,
37638,Spectrogram 1,1,305355,305358,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1755,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.3621,,,,,
37639,Spectrogram 1,1,305355,305358,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1755,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.1123,,,,,
37640,Spectrogram 1,1,305376,305379,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1776,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8334,,,,,
37641,Spectrogram 1,1,305382,305385,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1782,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.4524,,,,,
37642,Spectrogram 1,1,305385,305388,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1785,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.785,,,,,
37643,Spectrogram 1,1,305391,305394,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1791,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.8025,,,,,
37644,Spectrogram 1,1,305394,305397,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1794,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1537,,,,,
37645,Spectrogram 1,1,305397,305400,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1797,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1228,,,,,
37646,Spectrogram 1,1,305400,305403,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1800,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8101,,,,,
37647,Spectrogram 1,1,305412,305415,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1812,2MA08068_20250605_054000.wav,3,American Bittern,amebit,0.1781,,,,,
37648,Spectrogram 1,1,305412,305415,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1812,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.132,,,,,
37649,Spectrogram 1,1,305412,305415,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1812,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1015,,,,,
37650,Spectrogram 1,1,305436,305439,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1836,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2233,,,,,
37651,Spectrogram 1,1,305451,305454,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1851,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.5524,,,,,
37652,Spectrogram 1,1,305454,305457,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1854,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.2481,,,,,
37653,Spectrogram 1,1,305472,305475,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1872,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9304,,,,,
37654,Spectrogram 1,1,305475,305478,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1875,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9465,,,,,
37655,Spectrogram 1,1,305478,305481,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1878,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8605,,,,,
37656,Spectrogram 1,1,305484,305487,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1884,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.3531,,,,,
37657,Spectrogram 1,1,305487,305490,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1887,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.112,,,,,
37658,Spectrogram 1,1,305490,305493,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1890,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.2323,,,,,
37659,Spectrogram 1,1,305502,305505,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1902,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.1538,,,,,
37660,Spectrogram 1,1,305514,305517,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1914,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.1799,,,,,
37661,Spectrogram 1,1,305520,305523,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1920,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2085,,,,,
37662,Spectrogram 1,1,305529,305532,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1929,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.2337,,,,,
37663,Spectrogram 1,1,305541,305544,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1941,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.1562,,,,,
37664,Spectrogram 1,1,305580,305583,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1980,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9728,,,,,
37665,Spectrogram 1,1,305583,305586,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1983,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9566,,,,,
37666,Spectrogram 1,1,305586,305589,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1986,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9494,,,,,
37667,Spectrogram 1,1,305589,305592,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1989,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.7787,,,,,
37668,Spectrogram 1,1,305592,305595,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1992,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.5615,,,,,
37669,Spectrogram 1,1,305595,305598,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1995,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.787,,,,,
37670,Spectrogram 1,1,305598,305601,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1998,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.7818,,,,,
37671,Spectrogram 1,1,305598,305601,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,1998,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.54,,,,,
37672,Spectrogram 1,1,305607,305610,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2007,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8625,,,,,
37673,Spectrogram 1,1,305610,305613,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2010,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.6777,,,,,
37674,Spectrogram 1,1,305613,305616,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2013,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9737,,,,,
37675,Spectrogram 1,1,305616,305619,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2016,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.971,,,,,
37676,Spectrogram 1,1,305619,305622,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2019,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9887,,,,,
37677,Spectrogram 1,1,305622,305625,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2022,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9888,,,,,
37678,Spectrogram 1,1,305628,305631,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2028,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9943,,,,,
37679,Spectrogram 1,1,305631,305634,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2031,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9813,,,,,
37680,Spectrogram 1,1,305637,305640,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2037,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9975,,,,,
37681,Spectrogram 1,1,305640,305643,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2040,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9915,,,,,
37682,Spectrogram 1,1,305643,305646,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2043,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1397,,,,,
37683,Spectrogram 1,1,305649,305652,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2049,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1411,,,,,
37684,Spectrogram 1,1,305652,305655,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2052,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9988,,,,,
37685,Spectrogram 1,1,305655,305658,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2055,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.6287,,,,,
37686,Spectrogram 1,1,305661,305664,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2061,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2054,,,,,
37687,Spectrogram 1,1,305661,305664,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2061,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.1565,,,,,
37688,Spectrogram 1,1,305664,305667,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2064,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.7866,,,,,
37689,Spectrogram 1,1,305667,305670,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2067,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9287,,,,,
37690,Spectrogram 1,1,305670,305673,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2070,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.6274,,,,,
37691,Spectrogram 1,1,305673,305676,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2073,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.958,,,,,
37692,Spectrogram 1,1,305676,305679,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2076,2MA08068_20250605_054000.wav,3,Eastern Kingbird,easkin,0.7049,,,,,
37693,Spectrogram 1,1,305679,305682,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2079,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9947,,,,,
37694,Spectrogram 1,1,305682,305685,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2082,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9684,,,,,
37695,Spectrogram 1,1,305685,305688,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2085,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9411,,,,,
37696,Spectrogram 1,1,305688,305691,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2088,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9892,,,,,
37697,Spectrogram 1,1,305691,305694,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2091,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.8966,,,,,
37698,Spectrogram 1,1,305694,305697,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2094,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9835,,,,,
37699,Spectrogram 1,1,305700,305703,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2100,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9527,,,,,
37700,Spectrogram 1,1,305709,305712,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2109,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.2543,,,,,
37701,Spectrogram 1,1,305712,305715,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2112,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9547,,,,,
37702,Spectrogram 1,1,305715,305718,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2115,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9367,,,,,
37703,Spectrogram 1,1,305718,305721,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2118,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.7141,,,,,
37704,Spectrogram 1,1,305724,305727,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2124,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.8833,,,,,
37705,Spectrogram 1,1,305727,305730,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2127,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.9754,,,,,
37706,Spectrogram 1,1,305739,305742,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2139,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.2749,,,,,
37707,Spectrogram 1,1,305748,305751,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2148,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.6602,,,,,
37708,Spectrogram 1,1,305751,305754,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2151,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.8595,,,,,
37709,Spectrogram 1,1,305754,305757,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2154,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.8652,,,,,
37710,Spectrogram 1,1,305757,305760,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2157,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.1059,,,,,
37711,Spectrogram 1,1,305760,305763,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2160,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2201,,,,,
37712,Spectrogram 1,1,305763,305766,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2163,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.7144,,,,,
37713,Spectrogram 1,1,305766,305769,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2166,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.3592,,,,,
37714,Spectrogram 1,1,305769,305772,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2169,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.852,,,,,
37715,Spectrogram 1,1,305775,305778,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2175,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.3219,,,,,
37716,Spectrogram 1,1,305787,305790,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2187,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2796,,,,,
37717,Spectrogram 1,1,305793,305796,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2193,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.1372,,,,,
37718,Spectrogram 1,1,305796,305799,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2196,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.2645,,,,,
37719,Spectrogram 1,1,305799,305802,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2199,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.3413,,,,,
37720,Spectrogram 1,1,305802,305805,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2202,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.2266,,,,,
37721,Spectrogram 1,1,305805,305808,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2205,2MA08068_20250605_054000.wav,3,Willow Flycatcher,wilfly,0.7725,,,,,
37722,Spectrogram 1,1,305808,305811,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2208,2MA08068_20250605_054000.wav,3,Tree Swallow,treswa,0.1477,,,,,
37723,Spectrogram 1,1,305814,305817,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2214,2MA08068_20250605_054000.wav,3,American Bittern,amebit,0.1482,,,,,
37724,Spectrogram 1,1,305814,305817,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2214,2MA08068_20250605_054000.wav,3,Least Bittern,leabit,0.129,,,,,
37725,Spectrogram 1,1,305814,305817,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2214,2MA08068_20250605_054000.wav,3,King Rail,kinrai4,0.123,,,,,
37726,Spectrogram 1,1,305823,305826,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2223,2MA08068_20250605_054000.wav,3,Sora,sora,0.1131,,,,,
37727,Spectrogram 1,1,305832,305835,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250605_054000.wav,2232,2MA08068_20250605_054000.wav,3,American Bittern,amebit,0.1444,,,,,
