Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Delta Time (s)	Common Name	Species Code	Confidence	Verify	Label	Call Type	Notes	Done?
40065	Spectrogram 1	1	396933.000000000	396936.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	933.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1590					
40066	Spectrogram 1	1	396942.000000000	396945.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	942.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1702					
40067	Spectrogram 1	1	396951.000000000	396954.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	951.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2824					
40068	Spectrogram 1	1	396966.000000000	396969.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	966.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.8163					
40069	Spectrogram 1	1	396984.000000000	396987.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	984.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1229					
40070	Spectrogram 1	1	396993.000000000	396996.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	993.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1283					
40071	Spectrogram 1	1	396999.000000000	397002.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	999.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2273					
40072	Spectrogram 1	1	397011.000000000	397014.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1011.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1579					
40073	Spectrogram 1	1	397011.000000000	397014.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1011.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1179					
40074	Spectrogram 1	1	397023.000000000	397026.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1023.0000	SMA06024_20250531_203900.wav	3.0000	Virginia Rail	virrai	0.1240					
40075	Spectrogram 1	1	397029.000000000	397032.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1029.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1335					
40076	Spectrogram 1	1	397029.000000000	397032.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1029.0000	SMA06024_20250531_203900.wav	3.0000	Least Bittern	leabit	0.1180					
40077	Spectrogram 1	1	397044.000000000	397047.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1044.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.1322					
40078	Spectrogram 1	1	397050.000000000	397053.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1050.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.3397					
40079	Spectrogram 1	1	397053.000000000	397056.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1053.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.2313					
40080	Spectrogram 1	1	397056.000000000	397059.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1056.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.2046					
40081	Spectrogram 1	1	397059.000000000	397062.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1059.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1001					
40082	Spectrogram 1	1	397065.000000000	397068.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1065.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1502					
40083	Spectrogram 1	1	397074.000000000	397077.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1074.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.7468					
40084	Spectrogram 1	1	397077.000000000	397080.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1077.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.9661					
40085	Spectrogram 1	1	397080.000000000	397083.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1080.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.9559					
40086	Spectrogram 1	1	397086.000000000	397089.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1086.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1420					
40087	Spectrogram 1	1	397089.000000000	397092.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1089.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.5714					
40088	Spectrogram 1	1	397092.000000000	397095.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1092.0000	SMA06024_20250531_203900.wav	3.0000	Pied-billed Grebe	pibgre	0.7986					
40089	Spectrogram 1	1	397092.000000000	397095.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1092.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.3151					
40090	Spectrogram 1	1	397095.000000000	397098.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1095.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.3044					
40091	Spectrogram 1	1	397098.000000000	397101.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1098.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.3471					
40092	Spectrogram 1	1	397110.000000000	397113.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1110.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1866					
40093	Spectrogram 1	1	397122.000000000	397125.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1122.0000	SMA06024_20250531_203900.wav	3.0000	Virginia Rail	virrai	0.1114					
40094	Spectrogram 1	1	397140.000000000	397143.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1140.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2342					
40095	Spectrogram 1	1	397143.000000000	397146.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1143.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2647					
40096	Spectrogram 1	1	397152.000000000	397155.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1152.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1103					
40097	Spectrogram 1	1	397158.000000000	397161.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1158.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.2696					
40098	Spectrogram 1	1	397164.000000000	397167.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1164.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1089					
40099	Spectrogram 1	1	397167.000000000	397170.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1167.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1079					
40100	Spectrogram 1	1	397170.000000000	397173.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1170.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1248					
40101	Spectrogram 1	1	397191.000000000	397194.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1191.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1700					
40102	Spectrogram 1	1	397197.000000000	397200.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1197.0000	SMA06024_20250531_203900.wav	3.0000	Least Bittern	leabit	0.1162					
40103	Spectrogram 1	1	397203.000000000	397206.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1203.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.2260					
40104	Spectrogram 1	1	397203.000000000	397206.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1203.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1226					
40105	Spectrogram 1	1	397245.000000000	397248.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1245.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.3695					
40106	Spectrogram 1	1	397254.000000000	397257.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1254.0000	SMA06024_20250531_203900.wav	3.0000	Least Bittern	leabit	0.1900					
40107	Spectrogram 1	1	397254.000000000	397257.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1254.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1317					
40108	Spectrogram 1	1	397266.000000000	397269.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1266.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1517					
40109	Spectrogram 1	1	397284.000000000	397287.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1284.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2880					
40110	Spectrogram 1	1	397284.000000000	397287.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1284.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1189					
40111	Spectrogram 1	1	397302.000000000	397305.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1302.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1731					
40112	Spectrogram 1	1	397311.000000000	397314.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1311.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1810					
40113	Spectrogram 1	1	397332.000000000	397335.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1332.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1492					
40114	Spectrogram 1	1	397335.000000000	397338.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1335.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.6907					
40115	Spectrogram 1	1	397338.000000000	397341.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1338.0000	SMA06024_20250531_203900.wav	3.0000	Least Bittern	leabit	0.1853					
40116	Spectrogram 1	1	397338.000000000	397341.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1338.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1476					
40117	Spectrogram 1	1	397344.000000000	397347.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1344.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.6998					
40118	Spectrogram 1	1	397350.000000000	397353.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1350.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.2358					
40119	Spectrogram 1	1	397350.000000000	397353.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1350.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1517					
40120	Spectrogram 1	1	397350.000000000	397353.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1350.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1060					
40121	Spectrogram 1	1	397353.000000000	397356.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1353.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.2924					
40122	Spectrogram 1	1	397353.000000000	397356.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1353.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1907					
40123	Spectrogram 1	1	397356.000000000	397359.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1356.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1005					
40124	Spectrogram 1	1	397359.000000000	397362.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1359.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1508					
40125	Spectrogram 1	1	397362.000000000	397365.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1362.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1556					
40126	Spectrogram 1	1	397365.000000000	397368.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1365.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.3693					
40127	Spectrogram 1	1	397368.000000000	397371.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1368.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1018					
40128	Spectrogram 1	1	397371.000000000	397374.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1371.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1041					
40129	Spectrogram 1	1	397374.000000000	397377.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1374.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.2594					
40130	Spectrogram 1	1	397377.000000000	397380.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1377.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1353					
40131	Spectrogram 1	1	397377.000000000	397380.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1377.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1286					
40132	Spectrogram 1	1	397380.000000000	397383.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1380.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1121					
40133	Spectrogram 1	1	397383.000000000	397386.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1383.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.5188					
40134	Spectrogram 1	1	397383.000000000	397386.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1383.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1019					
40135	Spectrogram 1	1	397386.000000000	397389.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1386.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.4803					
40136	Spectrogram 1	1	397389.000000000	397392.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1389.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1079					
40137	Spectrogram 1	1	397398.000000000	397401.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1398.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.2610					
40138	Spectrogram 1	1	397398.000000000	397401.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1398.0000	SMA06024_20250531_203900.wav	3.0000	Tree Swallow	treswa	0.1116					
40139	Spectrogram 1	1	397401.000000000	397404.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1401.0000	SMA06024_20250531_203900.wav	3.0000	Tree Swallow	treswa	0.4757					
40140	Spectrogram 1	1	397404.000000000	397407.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1404.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.2154					
40141	Spectrogram 1	1	397407.000000000	397410.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1407.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1162					
40142	Spectrogram 1	1	397407.000000000	397410.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1407.0000	SMA06024_20250531_203900.wav	3.0000	Willow Flycatcher	wilfly	0.1000					
40143	Spectrogram 1	1	397410.000000000	397413.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1410.0000	SMA06024_20250531_203900.wav	3.0000	Tree Swallow	treswa	0.1832					
40144	Spectrogram 1	1	397410.000000000	397413.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1410.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.1654					
40145	Spectrogram 1	1	397410.000000000	397413.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1410.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1373					
40146	Spectrogram 1	1	397413.000000000	397416.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1413.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.7638					
40147	Spectrogram 1	1	397416.000000000	397419.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1416.0000	SMA06024_20250531_203900.wav	3.0000	Swamp Sparrow	swaspa	0.3087					
40148	Spectrogram 1	1	397416.000000000	397419.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1416.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1282					
40149	Spectrogram 1	1	397422.000000000	397425.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250531_203900.wav	1422.0000	SMA06024_20250531_203900.wav	3.0000	American Bittern	amebit	0.1327					
